instance pattern_n pattern_d target_n target_d
all-images-CVIU11-pattern38-target94 126 0.0446984 4684 0.00126573
all-images-CVIU11-pattern38-target95 126 0.0446984 1627 0.00357059
all-images-CVIU11-pattern38-target96 126 0.0446984 2944 0.00197549
all-images-CVIU11-pattern38-target97 126 0.0446984 2930 0.00199488
all-images-CVIU11-pattern38-target98 126 0.0446984 2005 0.00286907
all-images-CVIU11-pattern38-target99 126 0.0446984 4377 0.00134564
all-images-CVIU11-pattern39-target1 147 0.0400708 4212 0.00138109
all-images-CVIU11-pattern39-target10 147 0.0400708 3506 0.00167457
all-images-CVIU11-pattern39-target100 147 0.0400708 1764 0.00328174
all-images-CVIU11-pattern39-target101 147 0.0400708 1794 0.00317101
all-images-CVIU11-pattern39-target102 147 0.0400708 2626 0.00221492
all-images-CVIU11-pattern39-target103 147 0.0400708 2848 0.00202337
all-images-CVIU11-pattern39-target104 147 0.0400708 4173 0.00142828
all-images-CVIU11-pattern39-target105 147 0.0400708 4159 0.00140646
all-images-CVIU11-pattern39-target106 147 0.0400708 3615 0.00164215
all-images-CVIU11-pattern39-target107 147 0.0400708 3132 0.00187247
all-images-CVIU11-pattern39-target108 147 0.0400708 5564 0.00107209
all-images-CVIU11-pattern39-target109 147 0.0400708 4342 0.00133951
all-images-CVIU11-pattern39-target11 147 0.0400708 2362 0.00242868
all-images-CVIU11-pattern39-target110 147 0.0400708 2666 0.00212192
all-images-CVIU11-pattern39-target111 147 0.0400708 2529 0.00228614
all-images-CVIU11-pattern39-target112 147 0.0400708 2526 0.00227778
all-images-CVIU11-pattern39-target113 147 0.0400708 2877 0.0020026
all-images-CVIU11-pattern39-target114 147 0.0400708 2124 0.00274414
all-images-CVIU11-pattern39-target115 147 0.0400708 3615 0.00160847
all-images-CVIU11-pattern39-target116 147 0.0400708 5710 0.00103821
all-images-CVIU11-pattern39-target117 147 0.0400708 4110 0.00143854
all-images-CVIU11-pattern39-target118 147 0.0400708 3502 0.0016536
all-images-CVIU11-pattern39-target119 147 0.0400708 5376 0.0010969
all-images-CVIU11-pattern39-target12 147 0.0400708 3974 0.00145965
all-images-CVIU11-pattern39-target120 147 0.0400708 4301 0.00137286
all-images-CVIU11-pattern39-target121 147 0.0400708 4804 0.00123535
all-images-CVIU11-pattern39-target122 147 0.0400708 3315 0.00177518
all-images-CVIU11-pattern39-target123 147 0.0400708 4939 0.00120375
all-images-CVIU11-pattern39-target124 147 0.0400708 3648 0.0016261
all-images-CVIU11-pattern39-target125 147 0.0400708 4490 0.00131408
all-images-CVIU11-pattern39-target126 147 0.0400708 1342 0.00431313
all-images-CVIU11-pattern39-target127 147 0.0400708 1570 0.0036471
all-images-CVIU11-pattern39-target128 147 0.0400708 4476 0.00132511
all-images-CVIU11-pattern39-target129 147 0.0400708 1751 0.00330717
all-images-CVIU11-pattern39-target13 147 0.0400708 3947 0.0014734
all-images-CVIU11-pattern39-target130 147 0.0400708 1721 0.00339919
all-images-CVIU11-pattern39-target131 147 0.0400708 2645 0.00223011
all-images-CVIU11-pattern39-target132 147 0.0400708 3025 0.00195286
all-images-CVIU11-pattern39-target133 147 0.0400708 2792 0.00211409
all-images-CVIU11-pattern39-target134 147 0.0400708 3182 0.00186288
all-images-CVIU11-pattern39-target135 147 0.0400708 2888 0.0020447
all-images-CVIU11-pattern39-target136 147 0.0400708 3109 0.00191105
all-images-CVIU11-pattern39-target137 147 0.0400708 1765 0.00334612
all-images-CVIU11-pattern39-target138 147 0.0400708 5530 0.00107518
all-images-CVIU11-pattern39-target139 147 0.0400708 2051 0.00289401
all-images-CVIU11-pattern39-target14 147 0.0400708 1845 0.00310213
all-images-CVIU11-pattern39-target140 147 0.0400708 2299 0.00255229
all-images-CVIU11-pattern39-target141 147 0.0400708 2036 0.00285717
all-images-CVIU11-pattern39-target142 147 0.0400708 2988 0.0019845
all-images-CVIU11-pattern39-target143 147 0.0400708 2450 0.00242265
all-images-CVIU11-pattern39-target144 147 0.0400708 3449 0.00168683
all-images-CVIU11-pattern39-target145 147 0.0400708 2119 0.00276245
all-images-CVIU11-pattern39-target146 147 0.0400708 4549 0.00131104
all-images-CVIU11-pattern39-target15 147 0.0400708 1385 0.00422049
all-images-CVIU11-pattern39-target16 147 0.0400708 2185 0.00259428
all-images-CVIU11-pattern39-target17 147 0.0400708 4361 0.001359
all-images-CVIU11-pattern39-target18 147 0.0400708 4299 0.00136948
all-images-CVIU11-pattern39-target19 147 0.0400708 5916 0.000998824
all-images-CVIU11-pattern39-target2 147 0.0400708 3621 0.00158636
all-images-CVIU11-pattern39-target20 147 0.0400708 4682 0.00125513
all-images-CVIU11-pattern39-target21 147 0.0400708 3875 0.00151108
all-images-CVIU11-pattern39-target22 147 0.0400708 2858 0.00206091
all-images-CVIU11-pattern39-target23 147 0.0400708 4264 0.0013695
all-images-CVIU11-pattern39-target24 147 0.0400708 1478 0.0038928
all-images-CVIU11-pattern39-target25 147 0.0400708 2778 0.00204265
all-images-CVIU11-pattern39-target26 147 0.0400708 2123 0.00267569
all-images-CVIU11-pattern39-target27 147 0.0400708 3551 0.00164302
all-images-CVIU11-pattern39-target28 147 0.0400708 1718 0.00333039
all-images-CVIU11-pattern39-target29 147 0.0400708 5578 0.00106125
all-images-CVIU11-pattern39-target3 147 0.0400708 4501 0.00130104
all-images-CVIU11-pattern39-target30 147 0.0400708 4854 0.00121538
all-images-CVIU11-pattern39-target31 147 0.0400708 4105 0.0014272
all-images-CVIU11-pattern39-target32 147 0.0400708 5970 0.000990377
all-images-CVIU11-pattern39-target33 147 0.0400708 5714 0.00104092
all-images-CVIU11-pattern39-target34 147 0.0400708 3733 0.001577
all-images-CVIU11-pattern39-target35 147 0.0400708 5635 0.00105381
all-images-CVIU11-pattern39-target36 147 0.0400708 3115 0.00187647
all-images-CVIU11-pattern39-target37 147 0.0400708 5352 0.0011106
all-images-CVIU11-pattern39-target38 147 0.0400708 5172 0.00114544
all-images-CVIU11-pattern39-target39 147 0.0400708 3218 0.00179786
all-images-CVIU11-pattern39-target4 147 0.0400708 4104 0.00142339
all-images-CVIU11-pattern39-target40 147 0.0400708 3803 0.00153081
all-images-CVIU11-pattern39-target41 147 0.0400708 3632 0.00158829
all-images-CVIU11-pattern39-target42 147 0.0400708 3834 0.00153283
all-images-CVIU11-pattern39-target43 147 0.0400708 4856 0.00121387
all-images-CVIU11-pattern39-target44 147 0.0400708 5972 0.00097872
all-images-CVIU11-pattern39-target45 147 0.0400708 5640 0.00103471
all-images-CVIU11-pattern39-target46 147 0.0400708 3794 0.00155935
all-images-CVIU11-pattern39-target47 147 0.0400708 4962 0.00120358
all-images-CVIU11-pattern39-target48 147 0.0400708 2867 0.00203704
all-images-CVIU11-pattern39-target49 147 0.0400708 3737 0.00157849
all-images-CVIU11-pattern39-target5 147 0.0400708 5182 0.00113573
all-images-CVIU11-pattern39-target50 147 0.0400708 5306 0.00112106
all-images-CVIU11-pattern39-target51 147 0.0400708 3366 0.0017594
all-images-CVIU11-pattern39-target52 147 0.0400708 3375 0.00175003
all-images-CVIU11-pattern39-target53 147 0.0400708 2639 0.0022282
all-images-CVIU11-pattern39-target54 147 0.0400708 2754 0.00213618
all-images-CVIU11-pattern39-target55 147 0.0400708 2607 0.0022491
all-images-CVIU11-pattern39-target56 147 0.0400708 2308 0.00253354
all-images-CVIU11-pattern39-target57 147 0.0400708 5944 0.00100676
all-images-CVIU11-pattern39-target58 147 0.0400708 2365 0.00248119
all-images-CVIU11-pattern39-target59 147 0.0400708 4838 0.00120796
all-images-CVIU11-pattern39-target6 147 0.0400708 4896 0.0011987
all-images-CVIU11-pattern39-target60 147 0.0400708 3476 0.0016791
all-images-CVIU11-pattern39-target61 147 0.0400708 4779 0.00123473
all-images-CVIU11-pattern39-target62 147 0.0400708 5025 0.00116947
all-images-CVIU11-pattern39-target63 147 0.0400708 4373 0.00134622
all-images-CVIU11-pattern39-target64 147 0.0400708 3646 0.00162006
all-images-CVIU11-pattern39-target65 147 0.0400708 3468 0.00170016
all-images-CVIU11-pattern39-target66 147 0.0400708 2657 0.00221454
all-images-CVIU11-pattern39-target67 147 0.0400708 5219 0.00113224
all-images-CVIU11-pattern39-target68 147 0.0400708 5540 0.0010642
all-images-CVIU11-pattern39-target69 147 0.0400708 5931 0.000996166
all-images-CVIU11-pattern39-target7 147 0.0400708 4754 0.00123324
all-images-CVIU11-pattern39-target70 147 0.0400708 5232 0.00112516
all-images-CVIU11-pattern39-target71 147 0.0400708 4700 0.00125151
all-images-CVIU11-pattern39-target72 147 0.0400708 4314 0.00136072
all-images-CVIU11-pattern39-target73 147 0.0400708 5242 0.00112662
all-images-CVIU11-pattern39-target74 147 0.0400708 5448 0.00108171
all-images-CVIU11-pattern39-target75 147 0.0400708 5528 0.00106745
all-images-CVIU11-pattern39-target76 147 0.0400708 5763 0.00102191
all-images-CVIU11-pattern39-target77 147 0.0400708 5732 0.00103117
all-images-CVIU11-pattern39-target78 147 0.0400708 5489 0.00107703
all-images-CVIU11-pattern39-target79 147 0.0400708 2319 0.002517
all-images-CVIU11-pattern39-target8 147 0.0400708 3501 0.00166271
all-images-CVIU11-pattern39-target80 147 0.0400708 2734 0.00215444
all-images-CVIU11-pattern39-target81 147 0.0400708 3455 0.00169304
all-images-CVIU11-pattern39-target82 147 0.0400708 4058 0.00144527
all-images-CVIU11-pattern39-target83 147 0.0400708 4293 0.00136354
all-images-CVIU11-pattern39-target84 147 0.0400708 1072 0.00536533
all-images-CVIU11-pattern39-target85 147 0.0400708 4680 0.00127566
all-images-CVIU11-pattern39-target86 147 0.0400708 3696 0.00159277
all-images-CVIU11-pattern39-target87 147 0.0400708 3526 0.00164999
all-images-CVIU11-pattern39-target88 147 0.0400708 4497 0.00129258
all-images-CVIU11-pattern39-target89 147 0.0400708 2776 0.0021053
all-images-CVIU11-pattern39-target9 147 0.0400708 3426 0.0016937
all-images-CVIU11-pattern39-target90 147 0.0400708 2157 0.00268574
all-images-CVIU11-pattern39-target91 147 0.0400708 1373 0.00424577
all-images-CVIU11-pattern39-target92 147 0.0400708 5539 0.00107214
all-images-CVIU11-pattern39-target93 147 0.0400708 3915 0.00151012
all-images-CVIU11-pattern39-target94 147 0.0400708 4684 0.00126573
all-images-CVIU11-pattern39-target95 147 0.0400708 1627 0.00357059
all-images-CVIU11-pattern39-target96 147 0.0400708 2944 0.00197549
all-images-CVIU11-pattern39-target97 147 0.0400708 2930 0.00199488
all-images-CVIU11-pattern39-target98 147 0.0400708 2005 0.00286907
all-images-CVIU11-pattern39-target99 147 0.0400708 4377 0.00134564
all-images-CVIU11-pattern4-target1 147 0.0373684 4212 0.00138109
all-images-CVIU11-pattern4-target10 147 0.0373684 3506 0.00167457
all-images-CVIU11-pattern4-target100 147 0.0373684 1764 0.00328174
all-images-CVIU11-pattern4-target101 147 0.0373684 1794 0.00317101
all-images-CVIU11-pattern4-target102 147 0.0373684 2626 0.00221492
all-images-CVIU11-pattern4-target103 147 0.0373684 2848 0.00202337
all-images-CVIU11-pattern4-target104 147 0.0373684 4173 0.00142828
all-images-CVIU11-pattern4-target105 147 0.0373684 4159 0.00140646
all-images-CVIU11-pattern4-target106 147 0.0373684 3615 0.00164215
all-images-CVIU11-pattern4-target107 147 0.0373684 3132 0.00187247
all-images-CVIU11-pattern4-target108 147 0.0373684 5564 0.00107209
all-images-CVIU11-pattern4-target109 147 0.0373684 4342 0.00133951
all-images-CVIU11-pattern4-target11 147 0.0373684 2362 0.00242868
all-images-CVIU11-pattern4-target110 147 0.0373684 2666 0.00212192
all-images-CVIU11-pattern4-target111 147 0.0373684 2529 0.00228614
all-images-CVIU11-pattern4-target112 147 0.0373684 2526 0.00227778
all-images-CVIU11-pattern4-target113 147 0.0373684 2877 0.0020026
all-images-CVIU11-pattern4-target114 147 0.0373684 2124 0.00274414
all-images-CVIU11-pattern4-target115 147 0.0373684 3615 0.00160847
all-images-CVIU11-pattern4-target116 147 0.0373684 5710 0.00103821
all-images-CVIU11-pattern4-target117 147 0.0373684 4110 0.00143854
all-images-CVIU11-pattern4-target118 147 0.0373684 3502 0.0016536
all-images-CVIU11-pattern4-target119 147 0.0373684 5376 0.0010969
all-images-CVIU11-pattern4-target12 147 0.0373684 3974 0.00145965
all-images-CVIU11-pattern4-target120 147 0.0373684 4301 0.00137286
all-images-CVIU11-pattern4-target121 147 0.0373684 4804 0.00123535
all-images-CVIU11-pattern4-target122 147 0.0373684 3315 0.00177518
all-images-CVIU11-pattern4-target123 147 0.0373684 4939 0.00120375
all-images-CVIU11-pattern4-target124 147 0.0373684 3648 0.0016261
all-images-CVIU11-pattern4-target125 147 0.0373684 4490 0.00131408
all-images-CVIU11-pattern4-target126 147 0.0373684 1342 0.00431313
all-images-CVIU11-pattern4-target127 147 0.0373684 1570 0.0036471
all-images-CVIU11-pattern4-target128 147 0.0373684 4476 0.00132511
all-images-CVIU11-pattern4-target129 147 0.0373684 1751 0.00330717
all-images-CVIU11-pattern4-target13 147 0.0373684 3947 0.0014734
all-images-CVIU11-pattern4-target130 147 0.0373684 1721 0.00339919
all-images-CVIU11-pattern4-target131 147 0.0373684 2645 0.00223011
all-images-CVIU11-pattern4-target132 147 0.0373684 3025 0.00195286
all-images-CVIU11-pattern4-target133 147 0.0373684 2792 0.00211409
all-images-CVIU11-pattern4-target134 147 0.0373684 3182 0.00186288
all-images-CVIU11-pattern4-target135 147 0.0373684 2888 0.0020447
all-images-CVIU11-pattern4-target136 147 0.0373684 3109 0.00191105
all-images-CVIU11-pattern4-target137 147 0.0373684 1765 0.00334612
all-images-CVIU11-pattern4-target138 147 0.0373684 5530 0.00107518
all-images-CVIU11-pattern4-target139 147 0.0373684 2051 0.00289401
all-images-CVIU11-pattern4-target14 147 0.0373684 1845 0.00310213
all-images-CVIU11-pattern4-target140 147 0.0373684 2299 0.00255229
all-images-CVIU11-pattern4-target141 147 0.0373684 2036 0.00285717
all-images-CVIU11-pattern4-target142 147 0.0373684 2988 0.0019845
all-images-CVIU11-pattern4-target143 147 0.0373684 2450 0.00242265
all-images-CVIU11-pattern4-target144 147 0.0373684 3449 0.00168683
all-images-CVIU11-pattern4-target145 147 0.0373684 2119 0.00276245
all-images-CVIU11-pattern4-target146 147 0.0373684 4549 0.00131104
all-images-CVIU11-pattern4-target15 147 0.0373684 1385 0.00422049
all-images-CVIU11-pattern4-target16 147 0.0373684 2185 0.00259428
all-images-CVIU11-pattern4-target17 147 0.0373684 4361 0.001359
all-images-CVIU11-pattern4-target18 147 0.0373684 4299 0.00136948
all-images-CVIU11-pattern4-target19 147 0.0373684 5916 0.000998824
all-images-CVIU11-pattern4-target2 147 0.0373684 3621 0.00158636
all-images-CVIU11-pattern4-target20 147 0.0373684 4682 0.00125513
all-images-CVIU11-pattern4-target21 147 0.0373684 3875 0.00151108
all-images-CVIU11-pattern4-target22 147 0.0373684 2858 0.00206091
all-images-CVIU11-pattern4-target23 147 0.0373684 4264 0.0013695
all-images-CVIU11-pattern4-target24 147 0.0373684 1478 0.0038928
all-images-CVIU11-pattern4-target25 147 0.0373684 2778 0.00204265
all-images-CVIU11-pattern4-target26 147 0.0373684 2123 0.00267569
all-images-CVIU11-pattern4-target27 147 0.0373684 3551 0.00164302
all-images-CVIU11-pattern4-target28 147 0.0373684 1718 0.00333039
all-images-CVIU11-pattern4-target29 147 0.0373684 5578 0.00106125
all-images-CVIU11-pattern4-target3 147 0.0373684 4501 0.00130104
all-images-CVIU11-pattern4-target30 147 0.0373684 4854 0.00121538
all-images-CVIU11-pattern4-target31 147 0.0373684 4105 0.0014272
all-images-CVIU11-pattern4-target32 147 0.0373684 5970 0.000990377
all-images-CVIU11-pattern4-target33 147 0.0373684 5714 0.00104092
all-images-CVIU11-pattern4-target34 147 0.0373684 3733 0.001577
all-images-CVIU11-pattern4-target35 147 0.0373684 5635 0.00105381
all-images-CVIU11-pattern4-target36 147 0.0373684 3115 0.00187647
all-images-CVIU11-pattern4-target37 147 0.0373684 5352 0.0011106
all-images-CVIU11-pattern4-target38 147 0.0373684 5172 0.00114544
all-images-CVIU11-pattern4-target39 147 0.0373684 3218 0.00179786
all-images-CVIU11-pattern4-target4 147 0.0373684 4104 0.00142339
all-images-CVIU11-pattern4-target40 147 0.0373684 3803 0.00153081
all-images-CVIU11-pattern4-target41 147 0.0373684 3632 0.00158829
all-images-CVIU11-pattern4-target42 147 0.0373684 3834 0.00153283
all-images-CVIU11-pattern4-target43 147 0.0373684 4856 0.00121387
all-images-CVIU11-pattern4-target44 147 0.0373684 5972 0.00097872
all-images-CVIU11-pattern4-target45 147 0.0373684 5640 0.00103471
all-images-CVIU11-pattern4-target46 147 0.0373684 3794 0.00155935
all-images-CVIU11-pattern4-target47 147 0.0373684 4962 0.00120358
all-images-CVIU11-pattern4-target48 147 0.0373684 2867 0.00203704
all-images-CVIU11-pattern4-target49 147 0.0373684 3737 0.00157849
all-images-CVIU11-pattern4-target5 147 0.0373684 5182 0.00113573
all-images-CVIU11-pattern4-target50 147 0.0373684 5306 0.00112106
all-images-CVIU11-pattern4-target51 147 0.0373684 3366 0.0017594
all-images-CVIU11-pattern4-target52 147 0.0373684 3375 0.00175003
all-images-CVIU11-pattern4-target53 147 0.0373684 2639 0.0022282
all-images-CVIU11-pattern4-target54 147 0.0373684 2754 0.00213618
all-images-CVIU11-pattern4-target55 147 0.0373684 2607 0.0022491
all-images-CVIU11-pattern4-target56 147 0.0373684 2308 0.00253354
all-images-CVIU11-pattern4-target57 147 0.0373684 5944 0.00100676
all-images-CVIU11-pattern4-target58 147 0.0373684 2365 0.00248119
all-images-CVIU11-pattern4-target59 147 0.0373684 4838 0.00120796
all-images-CVIU11-pattern4-target6 147 0.0373684 4896 0.0011987
all-images-CVIU11-pattern4-target60 147 0.0373684 3476 0.0016791
all-images-CVIU11-pattern4-target61 147 0.0373684 4779 0.00123473
all-images-CVIU11-pattern4-target62 147 0.0373684 5025 0.00116947
all-images-CVIU11-pattern4-target63 147 0.0373684 4373 0.00134622
all-images-CVIU11-pattern4-target64 147 0.0373684 3646 0.00162006
all-images-CVIU11-pattern4-target65 147 0.0373684 3468 0.00170016
all-images-CVIU11-pattern4-target66 147 0.0373684 2657 0.00221454
all-images-CVIU11-pattern4-target67 147 0.0373684 5219 0.00113224
all-images-CVIU11-pattern4-target68 147 0.0373684 5540 0.0010642
all-images-CVIU11-pattern4-target69 147 0.0373684 5931 0.000996166
all-images-CVIU11-pattern4-target7 147 0.0373684 4754 0.00123324
all-images-CVIU11-pattern4-target70 147 0.0373684 5232 0.00112516
all-images-CVIU11-pattern4-target71 147 0.0373684 4700 0.00125151
all-images-CVIU11-pattern4-target72 147 0.0373684 4314 0.00136072
all-images-CVIU11-pattern4-target73 147 0.0373684 5242 0.00112662
all-images-CVIU11-pattern4-target74 147 0.0373684 5448 0.00108171
all-images-CVIU11-pattern4-target75 147 0.0373684 5528 0.00106745
all-images-CVIU11-pattern4-target76 147 0.0373684 5763 0.00102191
all-images-CVIU11-pattern4-target77 147 0.0373684 5732 0.00103117
all-images-CVIU11-pattern4-target78 147 0.0373684 5489 0.00107703
all-images-CVIU11-pattern4-target79 147 0.0373684 2319 0.002517
