instance densityA densityB
mcs90_b09_s20_AB06 0.236842 0.236842
mcs90_b09_s20_AB07 0.236842 0.236842
mcs90_b09_s20_AB08 0.236842 0.236842
mcs90_b09_s20_AB09 0.236842 0.236842
mcs90_b09_s25_AB00 0.186667 0.186667
mcs90_b09_s25_AB01 0.186667 0.186667
mcs90_b09_s25_AB02 0.186667 0.186667
mcs90_b09_s25_AB03 0.186667 0.186667
mcs90_b09_s25_AB04 0.186667 0.186667
mcs90_b09_s25_AB05 0.186667 0.186667
mcs90_b09_s25_AB06 0.186667 0.186667
mcs90_b09_s25_AB07 0.186667 0.186667
mcs90_b09_s25_AB08 0.186667 0.186667
mcs90_b09_s25_AB09 0.186667 0.186667
mcs90_b09_s30_AB00 0.155172 0.155172
mcs90_b09_s30_AB01 0.155172 0.155172
mcs90_b09_s30_AB02 0.155172 0.155172
mcs90_b09_s30_AB03 0.155172 0.155172
mcs90_b09_s30_AB04 0.155172 0.155172
mcs90_b09_s30_AB05 0.155172 0.155172
mcs90_b09_s30_AB06 0.155172 0.155172
mcs90_b09_s30_AB07 0.155172 0.155172
mcs90_b09_s30_AB08 0.155172 0.155172
mcs90_b09_s30_AB09 0.155172 0.155172
mcs90_b09_s35_AB00 0.131933 0.131933
mcs90_b09_s35_AB01 0.131933 0.131933
mcs90_b09_s35_AB02 0.131933 0.131933
mcs90_b09_s35_AB03 0.131933 0.131933
mcs90_b09_s35_AB04 0.131933 0.131933
mcs90_b09_s35_AB05 0.131933 0.131933
mcs90_b09_s35_AB06 0.131933 0.131933
mcs90_b09_s35_AB07 0.131933 0.131933
mcs90_b09_s35_AB08 0.131933 0.131933
mcs90_b09_s35_AB09 0.131933 0.131933
mcs90_b09_s40_AB00 0.115385 0.115385
mcs90_b09_s40_AB01 0.115385 0.115385
mcs90_b09_s40_AB02 0.115385 0.115385
mcs90_b09_s40_AB03 0.115385 0.115385
mcs90_b09_s40_AB04 0.115385 0.115385
mcs90_b09_s40_AB05 0.115385 0.115385
mcs90_b09_s40_AB06 0.115385 0.115385
mcs90_b09_s40_AB07 0.115385 0.115385
mcs90_b09_s40_AB08 0.115385 0.115385
mcs90_b09_s40_AB09 0.115385 0.115385
mcs90_b09_s50_AB00 0.0918367 0.0918367
mcs90_b09_s50_AB01 0.0918367 0.0918367
mcs90_b09_s50_AB02 0.0918367 0.0918367
mcs90_b09_s50_AB03 0.0918367 0.0918367
mcs90_b09_s50_AB04 0.0918367 0.0918367
mcs90_b09_s50_AB05 0.0918367 0.0918367
mcs90_b09_s50_AB06 0.0918367 0.0918367
mcs90_b09_s50_AB07 0.0918367 0.0918367
mcs90_b09_s50_AB08 0.0918367 0.0918367
mcs90_b09_s50_AB09 0.0918367 0.0918367
mcs90_b09_s60_AB00 0.0762712 0.0762712
mcs90_b09_s60_AB01 0.0762712 0.0762712
mcs90_b09_s60_AB02 0.0762712 0.0762712
mcs90_b09_s60_AB03 0.0762712 0.0762712
mcs90_b09_s60_AB04 0.0762712 0.0762712
mcs90_b09_s60_AB05 0.0762712 0.0762712
mcs90_b09_s60_AB06 0.0762712 0.0762712
mcs90_b09_s60_AB07 0.0762712 0.0762712
mcs90_b09_s60_AB08 0.0762712 0.0762712
mcs90_b09_s60_AB09 0.0762712 0.0762712
mcs90_b09_s70_AB00 0.0652174 0.0652174
mcs90_b09_s70_AB01 0.0652174 0.0652174
mcs90_b09_s70_AB02 0.0652174 0.0652174
mcs90_b09_s70_AB03 0.0652174 0.0652174
mcs90_b09_s70_AB04 0.0652174 0.0652174
mcs90_b09_s70_AB05 0.0652174 0.0652174
mcs90_b09_s70_AB06 0.0652174 0.0652174
mcs90_b09_s70_AB07 0.0652174 0.0652174
mcs90_b09_s70_AB08 0.0652174 0.0652174
mcs90_b09_s70_AB09 0.0652174 0.0652174
mcs90_b09_s80_AB00 0.056962 0.056962
mcs90_b09_s80_AB01 0.056962 0.056962
mcs90_b09_s80_AB02 0.056962 0.056962
mcs90_b09_s80_AB03 0.056962 0.056962
mcs90_b09_s80_AB04 0.056962 0.056962
mcs90_b09_s80_AB05 0.056962 0.056962
mcs90_b09_s80_AB06 0.056962 0.056962
mcs90_b09_s80_AB07 0.056962 0.056962
mcs90_b09_s80_AB08 0.056962 0.056962
mcs90_b09_s80_AB09 0.056962 0.056962
mcs90_b09_s90_AB00 0.0505618 0.0505618
mcs90_b09_s90_AB01 0.0505618 0.0505618
mcs90_b09_s90_AB02 0.0505618 0.0505618
mcs90_b09_s90_AB03 0.0505618 0.0505618
mcs90_b09_s90_AB04 0.0505618 0.0505618
mcs90_b09_s90_AB05 0.0505618 0.0505618
mcs90_b09_s90_AB06 0.0505618 0.0505618
mcs90_b09_s90_AB07 0.0505618 0.0505618
mcs90_b09_s90_AB08 0.0505618 0.0505618
mcs90_b09_s90_AB09 0.0505618 0.0505618
mcs90_b09m_s100_AB00 0.0454545 0.0454545
mcs90_b09m_s100_AB01 0.0454545 0.0454545
mcs90_b09m_s100_AB02 0.0454545 0.0454545
mcs90_b09m_s100_AB03 0.0454545 0.0454545
mcs90_b09m_s100_AB04 0.0454545 0.0454545
mcs90_b09m_s100_AB05 0.0454545 0.0454545
mcs90_b09m_s100_AB06 0.0454545 0.0454545
mcs90_b09m_s100_AB07 0.0454545 0.0454545
mcs90_b09m_s100_AB08 0.0454545 0.0454545
mcs90_b09m_s100_AB09 0.0454545 0.0454545
mcs90_b09m_s15_AB00 0.319048 0.319048
mcs90_b09m_s15_AB01 0.319048 0.319048
mcs90_b09m_s15_AB02 0.319048 0.319048
mcs90_b09m_s15_AB03 0.319048 0.319048
mcs90_b09m_s15_AB04 0.319048 0.319048
mcs90_b09m_s15_AB05 0.319048 0.319048
mcs90_b09m_s15_AB06 0.319048 0.319048
mcs90_b09m_s15_AB07 0.319048 0.319048
mcs90_b09m_s15_AB08 0.319048 0.319048
mcs90_b09m_s15_AB09 0.319048 0.319048
mcs90_b09m_s20_AB00 0.236842 0.236842
mcs90_b09m_s20_AB01 0.236842 0.236842
mcs90_b09m_s20_AB02 0.236842 0.236842
mcs90_b09m_s20_AB03 0.236842 0.236842
mcs90_b09m_s20_AB04 0.236842 0.236842
mcs90_b09m_s20_AB05 0.236842 0.236842
mcs90_b09m_s20_AB06 0.236842 0.236842
mcs90_b09m_s20_AB07 0.236842 0.236842
mcs90_b09m_s20_AB08 0.236842 0.236842
mcs90_b09m_s20_AB09 0.236842 0.236842
mcs90_b09m_s25_AB00 0.186667 0.186667
mcs90_b09m_s25_AB01 0.186667 0.186667
mcs90_b09m_s25_AB02 0.186667 0.186667
mcs90_b09m_s25_AB03 0.186667 0.186667
mcs90_b09m_s25_AB04 0.186667 0.186667
mcs90_b09m_s25_AB05 0.186667 0.186667
mcs90_b09m_s25_AB06 0.186667 0.186667
mcs90_b09m_s25_AB07 0.186667 0.186667
mcs90_b09m_s25_AB08 0.186667 0.186667
mcs90_b09m_s25_AB09 0.186667 0.186667
mcs90_b09m_s30_AB00 0.155172 0.155172
mcs90_b09m_s30_AB01 0.155172 0.155172
mcs90_b09m_s30_AB02 0.155172 0.155172
mcs90_b09m_s30_AB03 0.155172 0.155172
mcs90_b09m_s30_AB04 0.155172 0.155172
mcs90_b09m_s30_AB05 0.155172 0.155172
mcs90_b09m_s30_AB06 0.155172 0.155172
mcs90_b09m_s30_AB07 0.155172 0.155172
mcs90_b09m_s30_AB08 0.155172 0.155172
mcs90_b09m_s30_AB09 0.155172 0.155172
mcs90_b09m_s35_AB00 0.131933 0.131933
mcs90_b09m_s35_AB01 0.131933 0.131933
mcs90_b09m_s35_AB02 0.131933 0.131933
mcs90_b09m_s35_AB03 0.131933 0.131933
mcs90_b09m_s35_AB04 0.131933 0.131933
mcs90_b09m_s35_AB05 0.131933 0.131933
mcs90_b09m_s35_AB06 0.131933 0.131933
mcs90_b09m_s35_AB07 0.131933 0.131933
mcs90_b09m_s35_AB08 0.131933 0.131933
mcs90_b09m_s35_AB09 0.131933 0.131933
mcs90_b09m_s40_AB00 0.115385 0.115385
mcs90_b09m_s40_AB01 0.115385 0.115385
mcs90_b09m_s40_AB02 0.115385 0.115385
mcs90_b09m_s40_AB03 0.115385 0.115385
mcs90_b09m_s40_AB04 0.115385 0.115385
mcs90_b09m_s40_AB05 0.115385 0.115385
mcs90_b09m_s40_AB06 0.115385 0.115385
mcs90_b09m_s40_AB07 0.115385 0.115385
mcs90_b09m_s40_AB08 0.115385 0.115385
mcs90_b09m_s40_AB09 0.115385 0.115385
mcs90_b09m_s50_AB00 0.0918367 0.0918367
mcs90_b09m_s50_AB01 0.0918367 0.0918367
mcs90_b09m_s50_AB02 0.0918367 0.0918367
mcs90_b09m_s50_AB03 0.0918367 0.0918367
mcs90_b09m_s50_AB04 0.0918367 0.0918367
mcs90_b09m_s50_AB05 0.0918367 0.0918367
mcs90_b09m_s50_AB06 0.0918367 0.0918367
mcs90_b09m_s50_AB07 0.0918367 0.0918367
mcs90_b09m_s50_AB08 0.0918367 0.0918367
mcs90_b09m_s50_AB09 0.0918367 0.0918367
mcs90_b09m_s60_AB00 0.0762712 0.0762712
mcs90_b09m_s60_AB01 0.0762712 0.0762712
mcs90_b09m_s60_AB02 0.0762712 0.0762712
mcs90_b09m_s60_AB03 0.0762712 0.0762712
mcs90_b09m_s60_AB04 0.0762712 0.0762712
mcs90_b09m_s60_AB05 0.0762712 0.0762712
mcs90_b09m_s60_AB06 0.0762712 0.0762712
mcs90_b09m_s60_AB07 0.0762712 0.0762712
mcs90_b09m_s60_AB08 0.0762712 0.0762712
mcs90_b09m_s60_AB09 0.0762712 0.0762712
mcs90_b09m_s70_AB00 0.0652174 0.0652174
mcs90_b09m_s70_AB01 0.0652174 0.0652174
mcs90_b09m_s70_AB02 0.0652174 0.0652174
mcs90_b09m_s70_AB03 0.0652174 0.0652174
mcs90_b09m_s70_AB04 0.0652174 0.0652174
mcs90_b09m_s70_AB05 0.0652174 0.0652174
mcs90_b09m_s70_AB06 0.0652174 0.0652174
mcs90_b09m_s70_AB07 0.0652174 0.0652174
mcs90_b09m_s70_AB08 0.0652174 0.0652174
mcs90_b09m_s70_AB09 0.0652174 0.0652174
mcs90_b09m_s80_AB00 0.056962 0.056962
mcs90_b09m_s80_AB01 0.056962 0.056962
mcs90_b09m_s80_AB02 0.056962 0.056962
mcs90_b09m_s80_AB03 0.056962 0.056962
mcs90_b09m_s80_AB04 0.056962 0.056962
mcs90_b09m_s80_AB05 0.056962 0.056962
mcs90_b09m_s80_AB06 0.056962 0.056962
mcs90_b09m_s80_AB07 0.056962 0.056962
mcs90_b09m_s80_AB08 0.056962 0.056962
mcs90_b09m_s80_AB09 0.056962 0.056962
mcs90_b09m_s90_AB00 0.0505618 0.0505618
mcs90_b09m_s90_AB01 0.0505618 0.0505618
mcs90_b09m_s90_AB02 0.0505618 0.0505618
mcs90_b09m_s90_AB03 0.0505618 0.0505618
mcs90_b09m_s90_AB04 0.0505618 0.0505618
mcs90_b09m_s90_AB05 0.0505618 0.0505618
mcs90_b09m_s90_AB06 0.0505618 0.0505618
mcs90_b09m_s90_AB07 0.0505618 0.0505618
mcs90_b09m_s90_AB08 0.0505618 0.0505618
mcs90_b09m_s90_AB09 0.0505618 0.0505618
mcs90_m2D_s100_AB00 0.0181818 0.0181818
mcs90_m2D_s100_AB01 0.0181818 0.0181818
mcs90_m2D_s100_AB02 0.0181818 0.0181818
mcs90_m2D_s100_AB03 0.0181818 0.0181818
mcs90_m2D_s100_AB04 0.0181818 0.0181818
mcs90_m2D_s100_AB05 0.0181818 0.0181818
mcs90_m2D_s100_AB06 0.0181818 0.0181818
mcs90_m2D_s100_AB07 0.0181818 0.0181818
mcs90_m2D_s100_AB08 0.0181818 0.0181818
mcs90_m2D_s100_AB09 0.0181818 0.0181818
mcs90_m2D_s10_AB00 0.144444 0.144444
mcs90_m2D_s10_AB01 0.144444 0.144444
mcs90_m2D_s10_AB02 0.144444 0.144444
mcs90_m2D_s10_AB03 0.144444 0.144444
mcs90_m2D_s10_AB04 0.144444 0.144444
mcs90_m2D_s10_AB05 0.144444 0.144444
mcs90_m2D_s10_AB06 0.144444 0.144444
mcs90_m2D_s10_AB07 0.144444 0.144444
mcs90_m2D_s10_AB08 0.144444 0.144444
mcs90_m2D_s10_AB09 0.144444 0.144444
mcs90_m2D_s20_AB00 0.0815789 0.0815789
mcs90_m2D_s20_AB01 0.0815789 0.0815789
mcs90_m2D_s20_AB02 0.0815789 0.0815789
mcs90_m2D_s20_AB03 0.0815789 0.0815789
mcs90_m2D_s20_AB04 0.0815789 0.0815789
mcs90_m2D_s20_AB05 0.0815789 0.0815789
mcs90_m2D_s20_AB06 0.0815789 0.0815789
mcs90_m2D_s20_AB07 0.0815789 0.0815789
mcs90_m2D_s20_AB08 0.0815789 0.0815789
mcs90_m2D_s20_AB09 0.0815789 0.0815789
mcs90_m2D_s30_AB00 0.0563218 0.0563218
mcs90_m2D_s30_AB01 0.0563218 0.0563218
mcs90_m2D_s30_AB02 0.0563218 0.0563218
mcs90_m2D_s30_AB03 0.0563218 0.0563218
mcs90_m2D_s30_AB04 0.0563218 0.0563218
mcs90_m2D_s30_AB05 0.0563218 0.0563218
mcs90_m2D_s30_AB06 0.0563218 0.0563218
mcs90_m2D_s30_AB07 0.0563218 0.0563218
mcs90_m2D_s30_AB08 0.0563218 0.0563218
mcs90_m2D_s30_AB09 0.0563218 0.0563218
mcs90_m2D_s40_AB00 0.0429487 0.0429487
mcs90_m2D_s40_AB01 0.0429487 0.0429487
mcs90_m2D_s40_AB02 0.0429487 0.0429487
mcs90_m2D_s40_AB03 0.0429487 0.0429487
mcs90_m2D_s40_AB04 0.0429487 0.0429487
mcs90_m2D_s40_AB05 0.0429487 0.0429487
mcs90_m2D_s40_AB06 0.0429487 0.0429487
mcs90_m2D_s40_AB07 0.0429487 0.0429487
mcs90_m2D_s40_AB08 0.0429487 0.0429487
mcs90_m2D_s40_AB09 0.0429487 0.0429487
mcs90_m2D_s50_AB00 0.0346939 0.0346939
mcs90_m2D_s50_AB01 0.0346939 0.0346939
mcs90_m2D_s50_AB02 0.0346939 0.0346939
mcs90_m2D_s50_AB03 0.0346939 0.0346939
mcs90_m2D_s50_AB04 0.0346939 0.0346939
mcs90_m2D_s50_AB05 0.0346939 0.0346939
mcs90_m2D_s50_AB06 0.0346939 0.0346939
mcs90_m2D_s50_AB07 0.0346939 0.0346939
mcs90_m2D_s50_AB08 0.0346939 0.0346939
mcs90_m2D_s50_AB09 0.0346939 0.0346939
mcs90_m2D_s60_AB00 0.0293785 0.0293785
mcs90_m2D_s60_AB01 0.0293785 0.0293785
mcs90_m2D_s60_AB02 0.0293785 0.0293785
mcs90_m2D_s60_AB03 0.0293785 0.0293785
mcs90_m2D_s60_AB04 0.0293785 0.0293785
mcs90_m2D_s60_AB05 0.0293785 0.0293785
mcs90_m2D_s60_AB06 0.0293785 0.0293785
mcs90_m2D_s60_AB07 0.0293785 0.0293785
mcs90_m2D_s60_AB08 0.0293785 0.0293785
mcs90_m2D_s60_AB09 0.0293785 0.0293785
mcs90_m2D_s70_AB00 0.0254658 0.0254658
mcs90_m2D_s70_AB01 0.0254658 0.0254658
mcs90_m2D_s70_AB02 0.0254658 0.0254658
mcs90_m2D_s70_AB03 0.0254658 0.0254658
mcs90_m2D_s70_AB04 0.0254658 0.0254658
mcs90_m2D_s70_AB05 0.0254658 0.0254658
mcs90_m2D_s70_AB06 0.0254658 0.0254658
mcs90_m2D_s70_AB07 0.0254658 0.0254658
mcs90_m2D_s70_AB08 0.0254658 0.0254658
mcs90_m2D_s70_AB09 0.0254658 0.0254658
mcs90_m2D_s80_AB00 0.0224684 0.0224684
mcs90_m2D_s80_AB01 0.0224684 0.0224684
mcs90_m2D_s80_AB02 0.0224684 0.0224684
mcs90_m2D_s80_AB03 0.0224684 0.0224684
mcs90_m2D_s80_AB04 0.0224684 0.0224684
mcs90_m2D_s80_AB05 0.0224684 0.0224684
mcs90_m2D_s80_AB06 0.0224684 0.0224684
mcs90_m2D_s80_AB07 0.0224684 0.0224684
mcs90_m2D_s80_AB08 0.0224684 0.0224684
mcs90_m2D_s80_AB09 0.0224684 0.0224684
mcs90_m2D_s90_AB00 0.0200999 0.0200999
mcs90_m2D_s90_AB01 0.0200999 0.0200999
mcs90_m2D_s90_AB02 0.0200999 0.0200999
mcs90_m2D_s90_AB03 0.0200999 0.0200999
mcs90_m2D_s90_AB04 0.0200999 0.0200999
mcs90_m2D_s90_AB05 0.0200999 0.0200999
mcs90_m2D_s90_AB06 0.0200999 0.0200999
mcs90_m2D_s90_AB07 0.0200999 0.0200999
mcs90_m2D_s90_AB08 0.0200999 0.0200999
mcs90_m2D_s90_AB09 0.0200999 0.0200999
mcs90_m2Dr2_s100_AB00 0.020202 0.020202
mcs90_m2Dr2_s100_AB01 0.020202 0.020101
mcs90_m2Dr2_s100_AB02 0.020202 0.020202
mcs90_m2Dr2_s100_AB03 0.020202 0.020202
mcs90_m2Dr2_s100_AB04 0.020202 0.020202
mcs90_m2Dr2_s100_AB05 0.020202 0.020202
mcs90_m2Dr2_s100_AB06 0.020202 0.020202
mcs90_m2Dr2_s100_AB07 0.020202 0.02
mcs90_m2Dr2_s100_AB08 0.020202 0.020202
mcs90_m2Dr2_s100_AB09 0.020202 0.020202
mcs90_m2Dr2_s10_AB00 0.166667 0.166667
mcs90_m2Dr2_s10_AB01 0.166667 0.166667
mcs90_m2Dr2_s10_AB02 0.166667 0.166667
mcs90_m2Dr2_s10_AB03 0.166667 0.166667
mcs90_m2Dr2_s10_AB04 0.166667 0.155556
mcs90_m2Dr2_s10_AB05 0.166667 0.166667
mcs90_m2Dr2_s10_AB06 0.166667 0.155556
mcs90_m2Dr2_s10_AB07 0.166667 0.166667
mcs90_m2Dr2_s10_AB08 0.166667 0.155556
mcs90_m2Dr2_s10_AB09 0.166667 0.166667
mcs90_m2Dr2_s20_AB00 0.0921053 0.0921053
mcs90_m2Dr2_s20_AB01 0.0921053 0.0921053
mcs90_m2Dr2_s20_AB02 0.0921053 0.0921053
mcs90_m2Dr2_s20_AB03 0.0921053 0.0921053
mcs90_m2Dr2_s20_AB04 0.0921053 0.0921053
mcs90_m2Dr2_s20_AB05 0.0921053 0.0921053
mcs90_m2Dr2_s20_AB06 0.0921053 0.0868421
mcs90_m2Dr2_s20_AB07 0.0921053 0.0921053
mcs90_m2Dr2_s20_AB08 0.0921053 0.0868421
mcs90_m2Dr2_s20_AB09 0.0921053 0.0894737
mcs90_m2Dr2_s30_AB00 0.0632184 0.0632184
mcs90_m2Dr2_s30_AB01 0.0632184 0.062069
mcs90_m2Dr2_s30_AB02 0.0632184 0.0632184
mcs90_m2Dr2_s30_AB03 0.0632184 0.062069
mcs90_m2Dr2_s30_AB04 0.0632184 0.0609195
mcs90_m2Dr2_s30_AB05 0.0632184 0.0632184
mcs90_m2Dr2_s30_AB06 0.0632184 0.0632184
mcs90_m2Dr2_s30_AB07 0.0632184 0.062069
mcs90_m2Dr2_s30_AB08 0.0632184 0.0632184
mcs90_m2Dr2_s30_AB09 0.0632184 0.0632184
mcs90_m2Dr2_s40_AB00 0.0480769 0.0474359
mcs90_m2Dr2_s40_AB01 0.0480769 0.0474359
mcs90_m2Dr2_s40_AB02 0.0480769 0.0480769
mcs90_m2Dr2_s40_AB03 0.0480769 0.0474359
mcs90_m2Dr2_s40_AB04 0.0480769 0.0480769
mcs90_m2Dr2_s40_AB05 0.0480769 0.0480769
mcs90_m2Dr2_s40_AB06 0.0480769 0.0480769
mcs90_m2Dr2_s40_AB07 0.0480769 0.0480769
mcs90_m2Dr2_s40_AB08 0.0480769 0.0480769
mcs90_m2Dr2_s40_AB09 0.0480769 0.0474359
mcs90_m2Dr2_s50_AB00 0.0387755 0.0387755
mcs90_m2Dr2_s50_AB01 0.0387755 0.0383673
mcs90_m2Dr2_s50_AB02 0.0387755 0.0383673
mcs90_m2Dr2_s50_AB03 0.0387755 0.037551
mcs90_m2Dr2_s50_AB04 0.0387755 0.0387755
mcs90_m2Dr2_s50_AB05 0.0387755 0.0383673
mcs90_m2Dr2_s50_AB06 0.0387755 0.0387755
mcs90_m2Dr2_s50_AB07 0.0387755 0.0387755
mcs90_m2Dr2_s50_AB08 0.0387755 0.0387755
mcs90_m2Dr2_s50_AB09 0.0387755 0.0387755
mcs90_m2Dr2_s60_AB00 0.0327684 0.0327684
mcs90_m2Dr2_s60_AB01 0.0327684 0.0327684
mcs90_m2Dr2_s60_AB02 0.0327684 0.0327684
mcs90_m2Dr2_s60_AB03 0.0327684 0.0327684
mcs90_m2Dr2_s60_AB04 0.0327684 0.0327684
mcs90_m2Dr2_s60_AB05 0.0327684 0.0324859
mcs90_m2Dr2_s60_AB06 0.0327684 0.0327684
mcs90_m2Dr2_s60_AB07 0.0327684 0.0327684
mcs90_m2Dr2_s60_AB08 0.0327684 0.0327684
mcs90_m2Dr2_s60_AB09 0.0327684 0.0327684
mcs90_m2Dr2_s70_AB00 0.0283644 0.0281573
mcs90_m2Dr2_s70_AB01 0.0283644 0.0283644
mcs90_m2Dr2_s70_AB02 0.0283644 0.0281573
mcs90_m2Dr2_s70_AB03 0.0283644 0.0283644
mcs90_m2Dr2_s70_AB04 0.0283644 0.0283644
mcs90_m2Dr2_s70_AB05 0.0283644 0.0283644
mcs90_m2Dr2_s70_AB06 0.0283644 0.0283644
mcs90_m2Dr2_s70_AB07 0.0283644 0.0283644
mcs90_m2Dr2_s70_AB08 0.0283644 0.0283644
mcs90_m2Dr2_s70_AB09 0.0283644 0.0283644
mcs90_m2Dr2_s80_AB00 0.025 0.025
mcs90_m2Dr2_s80_AB01 0.025 0.0248418
mcs90_m2Dr2_s80_AB02 0.025 0.025
mcs90_m2Dr2_s80_AB03 0.025 0.0248418
mcs90_m2Dr2_s80_AB04 0.025 0.025
mcs90_m2Dr2_s80_AB05 0.025 0.025
mcs90_m2Dr2_s80_AB06 0.025 0.025
mcs90_m2Dr2_s80_AB07 0.025 0.025
mcs90_m2Dr2_s80_AB08 0.025 0.0248418
mcs90_m2Dr2_s80_AB09 0.025 0.0248418
mcs90_m2Dr2_s90_AB00 0.0223471 0.0220974
mcs90_m2Dr2_s90_AB01 0.0223471 0.0223471
mcs90_m2Dr2_s90_AB02 0.0223471 0.0223471
mcs90_m2Dr2_s90_AB03 0.0223471 0.0223471
mcs90_m2Dr2_s90_AB04 0.0223471 0.0222222
mcs90_m2Dr2_s90_AB05 0.0223471 0.0220974
mcs90_m2Dr2_s90_AB06 0.0223471 0.0223471
mcs90_m2Dr2_s90_AB07 0.0223471 0.0223471
mcs90_m2Dr2_s90_AB08 0.0223471 0.0220974
mcs90_m2Dr2_s90_AB09 0.0223471 0.0223471
mcs90_m2Dr4_s100_AB00 0.0222222 0.0221212
mcs90_m2Dr4_s100_AB01 0.0222222 0.0222222
mcs90_m2Dr4_s100_AB02 0.0222222 0.0222222
mcs90_m2Dr4_s100_AB03 0.0222222 0.0222222
mcs90_m2Dr4_s100_AB04 0.0222222 0.0220202
mcs90_m2Dr4_s100_AB05 0.0222222 0.0220202
mcs90_m2Dr4_s100_AB06 0.0222222 0.0222222
mcs90_m2Dr4_s100_AB07 0.0222222 0.0221212
mcs90_m2Dr4_s100_AB08 0.0222222 0.0222222
mcs90_m2Dr4_s100_AB09 0.0222222 0.0221212
mcs90_m2Dr4_s10_AB00 0.188889 0.177778
mcs90_m2Dr4_s10_AB01 0.188889 0.188889
mcs90_m2Dr4_s10_AB02 0.188889 0.188889
mcs90_m2Dr4_s10_AB03 0.188889 0.188889
mcs90_m2Dr4_s10_AB04 0.188889 0.177778
mcs90_m2Dr4_s10_AB05 0.188889 0.177778
mcs90_m2Dr4_s10_AB06 0.177778 0.177778
mcs90_m2Dr4_s10_AB07 0.188889 0.188889
mcs90_m2Dr4_s10_AB08 0.188889 0.177778
mcs90_m2Dr4_s10_AB09 0.188889 0.166667
mcs90_m2Dr4_s20_AB00 0.102632 0.1
mcs90_m2Dr4_s20_AB01 0.102632 0.0973684
mcs90_m2Dr4_s20_AB02 0.102632 0.0973684
mcs90_m2Dr4_s20_AB03 0.102632 0.0973684
mcs90_m2Dr4_s20_AB04 0.102632 0.102632
mcs90_m2Dr4_s20_AB05 0.102632 0.1
mcs90_m2Dr4_s20_AB06 0.102632 0.1
mcs90_m2Dr4_s20_AB07 0.102632 0.102632
mcs90_m2Dr4_s20_AB08 0.102632 0.0973684
mcs90_m2Dr4_s20_AB09 0.102632 0.102632
mcs90_m2Dr4_s30_AB00 0.0701149 0.0701149
mcs90_m2Dr4_s30_AB01 0.0701149 0.0689655
mcs90_m2Dr4_s30_AB02 0.0701149 0.0678161
mcs90_m2Dr4_s30_AB03 0.0701149 0.0701149
mcs90_m2Dr4_s30_AB04 0.0701149 0.0701149
mcs90_m2Dr4_s30_AB05 0.0701149 0.0689655
mcs90_m2Dr4_s30_AB06 0.0701149 0.0701149
mcs90_m2Dr4_s30_AB07 0.0701149 0.0689655
mcs90_m2Dr4_s30_AB08 0.0689655 0.0689655
mcs90_m2Dr4_s30_AB09 0.0701149 0.0701149
mcs90_m2Dr4_s40_AB00 0.0532051 0.0532051
mcs90_m2Dr4_s40_AB01 0.0532051 0.0525641
mcs90_m2Dr4_s40_AB02 0.0532051 0.0532051
mcs90_m2Dr4_s40_AB03 0.0532051 0.0532051
mcs90_m2Dr4_s40_AB04 0.0532051 0.0532051
mcs90_m2Dr4_s40_AB05 0.0532051 0.0519231
mcs90_m2Dr4_s40_AB06 0.0532051 0.0532051
mcs90_m2Dr4_s40_AB07 0.0532051 0.0532051
mcs90_m2Dr4_s40_AB08 0.0532051 0.0532051
mcs90_m2Dr4_s40_AB09 0.0532051 0.0525641
mcs90_m2Dr4_s50_AB00 0.0428571 0.0428571
mcs90_m2Dr4_s50_AB01 0.0428571 0.0416327
mcs90_m2Dr4_s50_AB02 0.0428571 0.0416327
mcs90_m2Dr4_s50_AB03 0.0428571 0.0416327
mcs90_m2Dr4_s50_AB04 0.0428571 0.042449
mcs90_m2Dr4_s50_AB05 0.0428571 0.042449
mcs90_m2Dr4_s50_AB06 0.0428571 0.0420408
mcs90_m2Dr4_s50_AB07 0.0428571 0.0420408
mcs90_m2Dr4_s50_AB08 0.0428571 0.0428571
mcs90_m2Dr4_s50_AB09 0.0428571 0.042449
mcs90_m2Dr4_s60_AB00 0.0361582 0.0358757
mcs90_m2Dr4_s60_AB01 0.0361582 0.0361582
mcs90_m2Dr4_s60_AB02 0.0361582 0.0361582
mcs90_m2Dr4_s60_AB03 0.0361582 0.0358757
mcs90_m2Dr4_s60_AB04 0.0361582 0.0361582
mcs90_m2Dr4_s60_AB05 0.0361582 0.0361582
mcs90_m2Dr4_s60_AB06 0.0361582 0.0355932
mcs90_m2Dr4_s60_AB07 0.0361582 0.0361582
mcs90_m2Dr4_s60_AB08 0.0361582 0.0361582
mcs90_m2Dr4_s60_AB09 0.0361582 0.0358757
mcs90_m2Dr4_s70_AB00 0.0312629 0.0306418
mcs90_m2Dr4_s70_AB01 0.0312629 0.0310559
mcs90_m2Dr4_s70_AB02 0.0312629 0.0310559
mcs90_m2Dr4_s70_AB03 0.0312629 0.0310559
mcs90_m2Dr4_s70_AB04 0.0312629 0.0308489
mcs90_m2Dr4_s70_AB05 0.0312629 0.0310559
mcs90_m2Dr4_s70_AB06 0.0312629 0.0310559
mcs90_m2Dr4_s70_AB07 0.0312629 0.0310559
mcs90_m2Dr4_s70_AB08 0.0312629 0.0312629
mcs90_m2Dr4_s70_AB09 0.0312629 0.0312629
mcs90_m2Dr4_s80_AB00 0.0273734 0.0273734
mcs90_m2Dr4_s80_AB01 0.0275316 0.0272152
mcs90_m2Dr4_s80_AB02 0.0275316 0.0275316
