instance pattern_n pattern_d target_n target_d family
all-images-CVIU11-pattern27-target76 147 0.0189172 5763 0.000510956 14
all-images-CVIU11-pattern27-target77 147 0.0189172 5732 0.000515585 14
all-images-CVIU11-pattern27-target78 147 0.0189172 5489 0.000538514 14
all-images-CVIU11-pattern27-target79 147 0.0189172 2319 0.0012585 14
all-images-CVIU11-pattern27-target8 147 0.0189172 3501 0.000831354 14
all-images-CVIU11-pattern27-target80 147 0.0189172 2734 0.00107722 14
all-images-CVIU11-pattern27-target81 147 0.0189172 3455 0.00084652 14
all-images-CVIU11-pattern27-target82 147 0.0189172 4058 0.000722637 14
all-images-CVIU11-pattern27-target83 147 0.0189172 4293 0.00068177 14
all-images-CVIU11-pattern27-target84 147 0.0189172 1072 0.00268267 14
all-images-CVIU11-pattern27-target85 147 0.0189172 4680 0.000637829 14
all-images-CVIU11-pattern27-target86 147 0.0189172 3696 0.000796384 14
all-images-CVIU11-pattern27-target87 147 0.0189172 3526 0.000824996 14
all-images-CVIU11-pattern27-target88 147 0.0189172 4497 0.000646289 14
all-images-CVIU11-pattern27-target89 147 0.0189172 2776 0.00105265 14
all-images-CVIU11-pattern27-target9 147 0.0189172 3426 0.000846852 14
all-images-CVIU11-pattern27-target90 147 0.0189172 2157 0.00134287 14
all-images-CVIU11-pattern27-target91 147 0.0189172 1373 0.00212289 14
all-images-CVIU11-pattern27-target92 147 0.0189172 5539 0.000536072 14
all-images-CVIU11-pattern27-target93 147 0.0189172 3915 0.000755059 14
all-images-CVIU11-pattern27-target94 147 0.0189172 4684 0.000632865 14
all-images-CVIU11-pattern27-target95 147 0.0189172 1627 0.00178529 14
all-images-CVIU11-pattern27-target96 147 0.0189172 2944 0.000987744 14
all-images-CVIU11-pattern27-target97 147 0.0189172 2930 0.00099744 14
all-images-CVIU11-pattern27-target98 147 0.0189172 2005 0.00143454 14
all-images-CVIU11-pattern27-target99 147 0.0189172 4377 0.000672819 14
all-images-CVIU11-pattern28-target1 81 0.0354938 4212 0.000690544 14
all-images-CVIU11-pattern28-target10 81 0.0354938 3506 0.000837285 14
all-images-CVIU11-pattern28-target100 81 0.0354938 1764 0.00164087 14
all-images-CVIU11-pattern28-target101 81 0.0354938 1794 0.0015855 14
all-images-CVIU11-pattern28-target102 81 0.0354938 2626 0.00110746 14
all-images-CVIU11-pattern28-target103 81 0.0354938 2848 0.00101168 14
all-images-CVIU11-pattern28-target104 81 0.0354938 4173 0.00071414 14
all-images-CVIU11-pattern28-target105 81 0.0354938 4159 0.000703228 14
all-images-CVIU11-pattern28-target106 81 0.0354938 3615 0.000821073 14
all-images-CVIU11-pattern28-target107 81 0.0354938 3132 0.000936236 14
all-images-CVIU11-pattern28-target108 81 0.0354938 5564 0.000536047 14
all-images-CVIU11-pattern28-target109 81 0.0354938 4342 0.000669757 14
all-images-CVIU11-pattern28-target11 81 0.0354938 2362 0.00121434 14
all-images-CVIU11-pattern28-target110 81 0.0354938 2666 0.00106096 14
all-images-CVIU11-pattern28-target111 81 0.0354938 2529 0.00114307 14
all-images-CVIU11-pattern28-target112 81 0.0354938 2526 0.00113889 14
all-images-CVIU11-pattern28-target113 81 0.0354938 2877 0.0010013 14
all-images-CVIU11-pattern28-target114 81 0.0354938 2124 0.00137207 14
all-images-CVIU11-pattern28-target115 81 0.0354938 3615 0.000804234 14
all-images-CVIU11-pattern28-target116 81 0.0354938 5710 0.000519105 14
all-images-CVIU11-pattern28-target117 81 0.0354938 4110 0.000719269 14
all-images-CVIU11-pattern28-target118 81 0.0354938 3502 0.000826801 14
all-images-CVIU11-pattern28-target119 81 0.0354938 5376 0.00054845 14
all-images-CVIU11-pattern28-target12 81 0.0354938 3974 0.000729826 14
all-images-CVIU11-pattern28-target120 81 0.0354938 4301 0.000686428 14
all-images-CVIU11-pattern28-target121 81 0.0354938 4804 0.000617675 14
all-images-CVIU11-pattern28-target122 81 0.0354938 3315 0.000887591 14
all-images-CVIU11-pattern28-target123 81 0.0354938 4939 0.000601875 14
all-images-CVIU11-pattern28-target124 81 0.0354938 3648 0.000813048 14
all-images-CVIU11-pattern28-target125 81 0.0354938 4490 0.000657038 14
all-images-CVIU11-pattern28-target126 81 0.0354938 1342 0.00215656 14
all-images-CVIU11-pattern28-target127 81 0.0354938 1570 0.00182355 14
all-images-CVIU11-pattern28-target128 81 0.0354938 4476 0.000662553 14
all-images-CVIU11-pattern28-target129 81 0.0354938 1751 0.00165359 14
all-images-CVIU11-pattern28-target13 81 0.0354938 3947 0.0007367 14
all-images-CVIU11-pattern28-target130 81 0.0354938 1721 0.00169959 14
all-images-CVIU11-pattern28-target131 81 0.0354938 2645 0.00111505 14
all-images-CVIU11-pattern28-target132 81 0.0354938 3025 0.000976431 14
all-images-CVIU11-pattern28-target133 81 0.0354938 2792 0.00105705 14
all-images-CVIU11-pattern28-target134 81 0.0354938 3182 0.000931442 14
all-images-CVIU11-pattern28-target135 81 0.0354938 2888 0.00102235 14
all-images-CVIU11-pattern28-target136 81 0.0354938 3109 0.000955523 14
all-images-CVIU11-pattern28-target137 81 0.0354938 1765 0.00167306 14
all-images-CVIU11-pattern28-target138 81 0.0354938 5530 0.00053759 14
all-images-CVIU11-pattern28-target139 81 0.0354938 2051 0.001447 14
all-images-CVIU11-pattern28-target14 81 0.0354938 1845 0.00155106 14
all-images-CVIU11-pattern28-target140 81 0.0354938 2299 0.00127614 14
all-images-CVIU11-pattern28-target141 81 0.0354938 2036 0.00142859 14
all-images-CVIU11-pattern28-target142 81 0.0354938 2988 0.000992252 14
all-images-CVIU11-pattern28-target143 81 0.0354938 2450 0.00121132 14
all-images-CVIU11-pattern28-target144 81 0.0354938 3449 0.000843413 14
all-images-CVIU11-pattern28-target145 81 0.0354938 2119 0.00138123 14
all-images-CVIU11-pattern28-target146 81 0.0354938 4549 0.000655522 14
all-images-CVIU11-pattern28-target15 81 0.0354938 1385 0.00211024 14
all-images-CVIU11-pattern28-target16 81 0.0354938 2185 0.00129714 14
all-images-CVIU11-pattern28-target17 81 0.0354938 4361 0.000679501 14
all-images-CVIU11-pattern28-target18 81 0.0354938 4299 0.000684739 14
all-images-CVIU11-pattern28-target19 81 0.0354938 5916 0.000499412 14
all-images-CVIU11-pattern28-target2 81 0.0354938 3621 0.000793179 14
all-images-CVIU11-pattern28-target20 81 0.0354938 4682 0.000627565 14
all-images-CVIU11-pattern28-target21 81 0.0354938 3875 0.000755541 14
all-images-CVIU11-pattern28-target22 81 0.0354938 2858 0.00103046 14
all-images-CVIU11-pattern28-target23 81 0.0354938 4264 0.00068475 14
all-images-CVIU11-pattern28-target24 81 0.0354938 1478 0.0019464 14
all-images-CVIU11-pattern28-target25 81 0.0354938 2778 0.00102132 14
all-images-CVIU11-pattern28-target26 81 0.0354938 2123 0.00133785 14
all-images-CVIU11-pattern28-target27 81 0.0354938 3551 0.00082151 14
all-images-CVIU11-pattern28-target28 81 0.0354938 1718 0.00166519 14
all-images-CVIU11-pattern28-target29 81 0.0354938 5578 0.000530627 14
all-images-CVIU11-pattern28-target3 81 0.0354938 4501 0.000650522 14
all-images-CVIU11-pattern28-target30 81 0.0354938 4854 0.000607689 14
all-images-CVIU11-pattern28-target31 81 0.0354938 4105 0.000713602 14
all-images-CVIU11-pattern28-target32 81 0.0354938 5970 0.000495188 14
all-images-CVIU11-pattern28-target33 81 0.0354938 5714 0.000520462 14
all-images-CVIU11-pattern28-target34 81 0.0354938 3733 0.000788498 14
all-images-CVIU11-pattern28-target35 81 0.0354938 5635 0.000526906 14
all-images-CVIU11-pattern28-target36 81 0.0354938 3115 0.000938237 14
all-images-CVIU11-pattern28-target37 81 0.0354938 5352 0.0005553 14
all-images-CVIU11-pattern28-target38 81 0.0354938 5172 0.000572718 14
all-images-CVIU11-pattern28-target39 81 0.0354938 3218 0.00089893 14
all-images-CVIU11-pattern28-target4 81 0.0354938 4104 0.000711693 14
all-images-CVIU11-pattern28-target40 81 0.0354938 3803 0.000765405 14
all-images-CVIU11-pattern28-target41 81 0.0354938 3632 0.000794144 14
all-images-CVIU11-pattern28-target42 81 0.0354938 3834 0.000766414 14
all-images-CVIU11-pattern28-target43 81 0.0354938 4856 0.000606934 14
all-images-CVIU11-pattern28-target44 81 0.0354938 5972 0.00048936 14
all-images-CVIU11-pattern28-target45 81 0.0354938 5640 0.000517357 14
all-images-CVIU11-pattern28-target46 81 0.0354938 3794 0.000779673 14
all-images-CVIU11-pattern28-target47 81 0.0354938 4962 0.000601792 14
all-images-CVIU11-pattern28-target48 81 0.0354938 2867 0.00101852 14
all-images-CVIU11-pattern28-target49 81 0.0354938 3737 0.000789246 14
all-images-CVIU11-pattern28-target5 81 0.0354938 5182 0.000567865 14
all-images-CVIU11-pattern28-target50 81 0.0354938 5306 0.000560531 14
all-images-CVIU11-pattern28-target51 81 0.0354938 3366 0.0008797 14
all-images-CVIU11-pattern28-target52 81 0.0354938 3375 0.000875014 14
all-images-CVIU11-pattern28-target53 81 0.0354938 2639 0.0011141 14
all-images-CVIU11-pattern28-target54 81 0.0354938 2754 0.00106809 14
all-images-CVIU11-pattern28-target55 81 0.0354938 2607 0.00112455 14
all-images-CVIU11-pattern28-target56 81 0.0354938 2308 0.00126677 14
all-images-CVIU11-pattern28-target57 81 0.0354938 5944 0.00050338 14
all-images-CVIU11-pattern28-target58 81 0.0354938 2365 0.0012406 14
all-images-CVIU11-pattern28-target59 81 0.0354938 4838 0.000603981 14
all-images-CVIU11-pattern28-target6 81 0.0354938 4896 0.000599351 14
all-images-CVIU11-pattern28-target60 81 0.0354938 3476 0.000839549 14
all-images-CVIU11-pattern28-target61 81 0.0354938 4779 0.000617367 14
all-images-CVIU11-pattern28-target62 81 0.0354938 5025 0.000584736 14
all-images-CVIU11-pattern28-target63 81 0.0354938 4373 0.000673109 14
all-images-CVIU11-pattern28-target64 81 0.0354938 3646 0.000810028 14
all-images-CVIU11-pattern28-target65 81 0.0354938 3468 0.000850081 14
all-images-CVIU11-pattern28-target66 81 0.0354938 2657 0.00110727 14
all-images-CVIU11-pattern28-target67 81 0.0354938 5219 0.00056612 14
all-images-CVIU11-pattern28-target68 81 0.0354938 5540 0.000532098 14
all-images-CVIU11-pattern28-target69 81 0.0354938 5931 0.000498083 14
all-images-CVIU11-pattern28-target7 81 0.0354938 4754 0.00061662 14
all-images-CVIU11-pattern28-target70 81 0.0354938 5232 0.000562579 14
all-images-CVIU11-pattern28-target71 81 0.0354938 4700 0.000625756 14
all-images-CVIU11-pattern28-target72 81 0.0354938 4314 0.000680362 14
all-images-CVIU11-pattern28-target73 81 0.0354938 5242 0.00056331 14
all-images-CVIU11-pattern28-target74 81 0.0354938 5448 0.000540855 14
all-images-CVIU11-pattern28-target75 81 0.0354938 5528 0.000533724 14
all-images-CVIU11-pattern28-target76 81 0.0354938 5763 0.000510956 14
all-images-CVIU11-pattern28-target77 81 0.0354938 5732 0.000515585 14
all-images-CVIU11-pattern28-target78 81 0.0354938 5489 0.000538514 14
all-images-CVIU11-pattern28-target79 81 0.0354938 2319 0.0012585 14
all-images-CVIU11-pattern28-target8 81 0.0354938 3501 0.000831354 14
all-images-CVIU11-pattern28-target80 81 0.0354938 2734 0.00107722 14
all-images-CVIU11-pattern28-target81 81 0.0354938 3455 0.00084652 14
all-images-CVIU11-pattern28-target82 81 0.0354938 4058 0.000722637 14
all-images-CVIU11-pattern28-target83 81 0.0354938 4293 0.00068177 14
all-images-CVIU11-pattern28-target84 81 0.0354938 1072 0.00268267 14
all-images-CVIU11-pattern28-target85 81 0.0354938 4680 0.000637829 14
all-images-CVIU11-pattern28-target86 81 0.0354938 3696 0.000796384 14
all-images-CVIU11-pattern28-target87 81 0.0354938 3526 0.000824996 14
all-images-CVIU11-pattern28-target88 81 0.0354938 4497 0.000646289 14
all-images-CVIU11-pattern28-target89 81 0.0354938 2776 0.00105265 14
all-images-CVIU11-pattern28-target9 81 0.0354938 3426 0.000846852 14
all-images-CVIU11-pattern28-target90 81 0.0354938 2157 0.00134287 14
all-images-CVIU11-pattern28-target91 81 0.0354938 1373 0.00212289 14
all-images-CVIU11-pattern28-target92 81 0.0354938 5539 0.000536072 14
all-images-CVIU11-pattern28-target93 81 0.0354938 3915 0.000755059 14
all-images-CVIU11-pattern28-target94 81 0.0354938 4684 0.000632865 14
all-images-CVIU11-pattern28-target95 81 0.0354938 1627 0.00178529 14
all-images-CVIU11-pattern28-target96 81 0.0354938 2944 0.000987744 14
all-images-CVIU11-pattern28-target97 81 0.0354938 2930 0.00099744 14
all-images-CVIU11-pattern28-target98 81 0.0354938 2005 0.00143454 14
all-images-CVIU11-pattern28-target99 81 0.0354938 4377 0.000672819 14
all-images-CVIU11-pattern29-target1 22 0.134199 4212 0.000690544 14
all-images-CVIU11-pattern29-target10 22 0.134199 3506 0.000837285 14
all-images-CVIU11-pattern29-target100 22 0.134199 1764 0.00164087 14
all-images-CVIU11-pattern29-target101 22 0.134199 1794 0.0015855 14
all-images-CVIU11-pattern29-target102 22 0.134199 2626 0.00110746 14
all-images-CVIU11-pattern29-target103 22 0.134199 2848 0.00101168 14
all-images-CVIU11-pattern29-target104 22 0.134199 4173 0.00071414 14
all-images-CVIU11-pattern29-target105 22 0.134199 4159 0.000703228 14
all-images-CVIU11-pattern29-target106 22 0.134199 3615 0.000821073 14
all-images-CVIU11-pattern29-target107 22 0.134199 3132 0.000936236 14
all-images-CVIU11-pattern29-target108 22 0.134199 5564 0.000536047 14
all-images-CVIU11-pattern29-target109 22 0.134199 4342 0.000669757 14
all-images-CVIU11-pattern29-target11 22 0.134199 2362 0.00121434 14
all-images-CVIU11-pattern29-target110 22 0.134199 2666 0.00106096 14
all-images-CVIU11-pattern29-target111 22 0.134199 2529 0.00114307 14
all-images-CVIU11-pattern29-target112 22 0.134199 2526 0.00113889 14
all-images-CVIU11-pattern29-target113 22 0.134199 2877 0.0010013 14
all-images-CVIU11-pattern29-target114 22 0.134199 2124 0.00137207 14
all-images-CVIU11-pattern29-target115 22 0.134199 3615 0.000804234 14
all-images-CVIU11-pattern29-target116 22 0.134199 5710 0.000519105 14
all-images-CVIU11-pattern29-target117 22 0.134199 4110 0.000719269 14
all-images-CVIU11-pattern29-target118 22 0.134199 3502 0.000826801 14
all-images-CVIU11-pattern29-target119 22 0.134199 5376 0.00054845 14
all-images-CVIU11-pattern29-target12 22 0.134199 3974 0.000729826 14
all-images-CVIU11-pattern29-target120 22 0.134199 4301 0.000686428 14
all-images-CVIU11-pattern29-target121 22 0.134199 4804 0.000617675 14
all-images-CVIU11-pattern29-target122 22 0.134199 3315 0.000887591 14
all-images-CVIU11-pattern29-target123 22 0.134199 4939 0.000601875 14
all-images-CVIU11-pattern29-target124 22 0.134199 3648 0.000813048 14
all-images-CVIU11-pattern29-target125 22 0.134199 4490 0.000657038 14
all-images-CVIU11-pattern29-target126 22 0.134199 1342 0.00215656 14
all-images-CVIU11-pattern29-target127 22 0.134199 1570 0.00182355 14
all-images-CVIU11-pattern29-target128 22 0.134199 4476 0.000662553 14
all-images-CVIU11-pattern29-target129 22 0.134199 1751 0.00165359 14
all-images-CVIU11-pattern29-target13 22 0.134199 3947 0.0007367 14
all-images-CVIU11-pattern29-target130 22 0.134199 1721 0.00169959 14
all-images-CVIU11-pattern29-target131 22 0.134199 2645 0.00111505 14
all-images-CVIU11-pattern29-target132 22 0.134199 3025 0.000976431 14
all-images-CVIU11-pattern29-target133 22 0.134199 2792 0.00105705 14
all-images-CVIU11-pattern29-target134 22 0.134199 3182 0.000931442 14
all-images-CVIU11-pattern29-target135 22 0.134199 2888 0.00102235 14
all-images-CVIU11-pattern29-target136 22 0.134199 3109 0.000955523 14
all-images-CVIU11-pattern29-target137 22 0.134199 1765 0.00167306 14
all-images-CVIU11-pattern29-target138 22 0.134199 5530 0.00053759 14
all-images-CVIU11-pattern29-target139 22 0.134199 2051 0.001447 14
all-images-CVIU11-pattern29-target14 22 0.134199 1845 0.00155106 14
all-images-CVIU11-pattern29-target140 22 0.134199 2299 0.00127614 14
all-images-CVIU11-pattern29-target141 22 0.134199 2036 0.00142859 14
all-images-CVIU11-pattern29-target142 22 0.134199 2988 0.000992252 14
all-images-CVIU11-pattern29-target143 22 0.134199 2450 0.00121132 14
all-images-CVIU11-pattern29-target144 22 0.134199 3449 0.000843413 14
all-images-CVIU11-pattern29-target145 22 0.134199 2119 0.00138123 14
all-images-CVIU11-pattern29-target146 22 0.134199 4549 0.000655522 14
all-images-CVIU11-pattern29-target15 22 0.134199 1385 0.00211024 14
all-images-CVIU11-pattern29-target16 22 0.134199 2185 0.00129714 14
all-images-CVIU11-pattern29-target17 22 0.134199 4361 0.000679501 14
all-images-CVIU11-pattern29-target18 22 0.134199 4299 0.000684739 14
all-images-CVIU11-pattern29-target19 22 0.134199 5916 0.000499412 14
all-images-CVIU11-pattern29-target2 22 0.134199 3621 0.000793179 14
all-images-CVIU11-pattern29-target20 22 0.134199 4682 0.000627565 14
all-images-CVIU11-pattern29-target21 22 0.134199 3875 0.000755541 14
all-images-CVIU11-pattern29-target22 22 0.134199 2858 0.00103046 14
all-images-CVIU11-pattern29-target23 22 0.134199 4264 0.00068475 14
all-images-CVIU11-pattern29-target24 22 0.134199 1478 0.0019464 14
all-images-CVIU11-pattern29-target25 22 0.134199 2778 0.00102132 14
all-images-CVIU11-pattern29-target26 22 0.134199 2123 0.00133785 14
all-images-CVIU11-pattern29-target27 22 0.134199 3551 0.00082151 14
all-images-CVIU11-pattern29-target28 22 0.134199 1718 0.00166519 14
all-images-CVIU11-pattern29-target29 22 0.134199 5578 0.000530627 14
all-images-CVIU11-pattern29-target3 22 0.134199 4501 0.000650522 14
all-images-CVIU11-pattern29-target30 22 0.134199 4854 0.000607689 14
all-images-CVIU11-pattern29-target31 22 0.134199 4105 0.000713602 14
all-images-CVIU11-pattern29-target32 22 0.134199 5970 0.000495188 14
all-images-CVIU11-pattern29-target33 22 0.134199 5714 0.000520462 14
all-images-CVIU11-pattern29-target34 22 0.134199 3733 0.000788498 14
all-images-CVIU11-pattern29-target35 22 0.134199 5635 0.000526906 14
all-images-CVIU11-pattern29-target36 22 0.134199 3115 0.000938237 14
all-images-CVIU11-pattern29-target37 22 0.134199 5352 0.0005553 14
all-images-CVIU11-pattern29-target38 22 0.134199 5172 0.000572718 14
all-images-CVIU11-pattern29-target39 22 0.134199 3218 0.00089893 14
all-images-CVIU11-pattern29-target4 22 0.134199 4104 0.000711693 14
all-images-CVIU11-pattern29-target40 22 0.134199 3803 0.000765405 14
all-images-CVIU11-pattern29-target41 22 0.134199 3632 0.000794144 14
all-images-CVIU11-pattern29-target42 22 0.134199 3834 0.000766414 14
all-images-CVIU11-pattern29-target43 22 0.134199 4856 0.000606934 14
all-images-CVIU11-pattern29-target44 22 0.134199 5972 0.00048936 14
all-images-CVIU11-pattern29-target45 22 0.134199 5640 0.000517357 14
all-images-CVIU11-pattern29-target46 22 0.134199 3794 0.000779673 14
all-images-CVIU11-pattern29-target47 22 0.134199 4962 0.000601792 14
all-images-CVIU11-pattern29-target48 22 0.134199 2867 0.00101852 14
all-images-CVIU11-pattern29-target49 22 0.134199 3737 0.000789246 14
all-images-CVIU11-pattern29-target5 22 0.134199 5182 0.000567865 14
all-images-CVIU11-pattern29-target50 22 0.134199 5306 0.000560531 14
all-images-CVIU11-pattern29-target51 22 0.134199 3366 0.0008797 14
